NameSpace,ClassName,MethodName,PropertyType,Length
ConnectApi,TopicsCapabilityInput,toString,,0
ConnectApi,TopicSort,equals,Object,6
ConnectApi,TopicSort,hashCode,,0
ConnectApi,TopicSort,ordinal,,0
ConnectApi,TopicSort,values,,0
ConnectApi,TopicSuggestion,clone,,0
ConnectApi,TopicSuggestion,equals,Object,6
ConnectApi,TopicSuggestion,getBuildVersion,,0
ConnectApi,TopicSuggestion,hashCode,,0
ConnectApi,TopicSuggestion,toString,,0
ConnectApi,TopicSuggestionPage,clone,,0
ConnectApi,TopicSuggestionPage,equals,Object,6
ConnectApi,TopicSuggestionPage,getBuildVersion,,0
ConnectApi,TopicSuggestionPage,hashCode,,0
ConnectApi,TopicSuggestionPage,toString,,0
ConnectApi,TrackedChangeAttachment,clone,,0
ConnectApi,TrackedChangeAttachment,equals,Object,6
ConnectApi,TrackedChangeAttachment,getBuildVersion,,0
ConnectApi,TrackedChangeAttachment,hashCode,,0
ConnectApi,TrackedChangeAttachment,toString,,0
ConnectApi,TrackedChangeBundleCapability,clone,,0
ConnectApi,TrackedChangeBundleCapability,equals,Object,6
ConnectApi,TrackedChangeBundleCapability,getBuildVersion,,0
ConnectApi,TrackedChangeBundleCapability,hashCode,,0
ConnectApi,TrackedChangeBundleCapability,toString,,0
ConnectApi,TrackedChangeItem,clone,,0
ConnectApi,TrackedChangeItem,equals,Object,6
ConnectApi,TrackedChangeItem,getBuildVersion,,0
ConnectApi,TrackedChangeItem,hashCode,,0
ConnectApi,TrackedChangeItem,toString,,0
ConnectApi,TrackedChangesCapability,clone,,0
ConnectApi,TrackedChangesCapability,equals,Object,6
ConnectApi,TrackedChangesCapability,getBuildVersion,,0
ConnectApi,TrackedChangesCapability,hashCode,,0
ConnectApi,TrackedChangesCapability,toString,,0
ConnectApi,UnauthenticatedUser,clone,,0
ConnectApi,UnauthenticatedUser,equals,Object,6
ConnectApi,UnauthenticatedUser,getBuildVersion,,0
ConnectApi,UnauthenticatedUser,hashCode,,0
ConnectApi,UnauthenticatedUser,toString,,0
ConnectApi,UnreadConversationCount,clone,,0
ConnectApi,UnreadConversationCount,equals,Object,6
ConnectApi,UnreadConversationCount,getBuildVersion,,0
ConnectApi,UnreadConversationCount,hashCode,,0
ConnectApi,UnreadConversationCount,toString,,0
ConnectApi,UpDownVoteCapability,clone,,0
ConnectApi,UpDownVoteCapability,equals,Object,6
ConnectApi,UpDownVoteCapability,getBuildVersion,,0
ConnectApi,UpDownVoteCapability,hashCode,,0
ConnectApi,UpDownVoteCapability,toString,,0
ConnectApi,UpDownVoteCapabilityInput,clone,,0
ConnectApi,UpDownVoteCapabilityInput,equals,Object,6
ConnectApi,UpDownVoteCapabilityInput,hashCode,,0
ConnectApi,UpDownVoteCapabilityInput,toString,,0
ConnectApi,UpDownVoteValue,equals,Object,6
ConnectApi,UpDownVoteValue,hashCode,,0
ConnectApi,UpDownVoteValue,ordinal,,0
ConnectApi,UpDownVoteValue,values,,0
ConnectApi,UpVoteSummary,clone,,0
ConnectApi,UpVoteSummary,equals,Object,6
ConnectApi,UpVoteSummary,getBuildVersion,,0
ConnectApi,UpVoteSummary,hashCode,,0
ConnectApi,UpVoteSummary,toString,,0
ConnectApi,User,clone,,0
ConnectApi,User,equals,Object,6
ConnectApi,User,getBuildVersion,,0
ConnectApi,User,hashCode,,0
ConnectApi,User,toString,,0
ConnectApi,UserActivitiesJob,clone,,0
ConnectApi,UserActivitiesJob,equals,Object,6
ConnectApi,UserActivitiesJob,getBuildVersion,,0
ConnectApi,UserActivitiesJob,hashCode,,0
ConnectApi,UserActivitiesJob,toString,,0
ConnectApi,UserActivityCollection,clone,,0
ConnectApi,UserActivityCollection,equals,Object,6
ConnectApi,UserActivityCollection,getBuildVersion,,0
ConnectApi,UserActivityCollection,hashCode,,0
ConnectApi,UserActivityCollection,toString,,0
ConnectApi,UserActivitySummary,clone,,0
ConnectApi,UserActivitySummary,equals,Object,6
ConnectApi,UserActivitySummary,getBuildVersion,,0
ConnectApi,UserActivitySummary,hashCode,,0
ConnectApi,UserActivitySummary,toString,,0
ConnectApi,UserActivityType,equals,Object,6
ConnectApi,UserActivityType,hashCode,,0
ConnectApi,UserActivityType,ordinal,,0
ConnectApi,UserActivityType,values,,0
ConnectApi,UserCapabilities,clone,,0
ConnectApi,UserCapabilities,equals,Object,6
ConnectApi,UserCapabilities,getBuildVersion,,0
ConnectApi,UserCapabilities,hashCode,,0
ConnectApi,UserCapabilities,toString,,0
ConnectApi,UserChatterSettings,clone,,0
ConnectApi,UserChatterSettings,equals,Object,6
ConnectApi,UserChatterSettings,getBuildVersion,,0
ConnectApi,UserChatterSettings,hashCode,,0
ConnectApi,UserChatterSettings,toString,,0
ConnectApi,UserDetail,clone,,0
ConnectApi,UserDetail,equals,Object,6
ConnectApi,UserDetail,getBuildVersion,,0
ConnectApi,UserDetail,hashCode,,0
ConnectApi,UserDetail,toString,,0
ConnectApi,UserFeedEntityActivitySummary,clone,,0
ConnectApi,UserFeedEntityActivitySummary,equals,Object,6
ConnectApi,UserFeedEntityActivitySummary,getBuildVersion,,0
ConnectApi,UserFeedEntityActivitySummary,hashCode,,0
ConnectApi,UserFeedEntityActivitySummary,toString,,0
ConnectApi,UserGroupPage,clone,,0
ConnectApi,UserGroupPage,equals,Object,6
ConnectApi,UserGroupPage,getBuildVersion,,0
ConnectApi,UserGroupPage,hashCode,,0
ConnectApi,UserGroupPage,toString,,0
ConnectApi,UserInput,clone,,0
ConnectApi,UserInput,equals,Object,6
ConnectApi,UserInput,hashCode,,0
ConnectApi,UserInput,toString,,0
ConnectApi,UserOauthInfo,clone,,0
ConnectApi,UserOauthInfo,equals,Object,6
ConnectApi,UserOauthInfo,getBuildVersion,,0
ConnectApi,UserOauthInfo,hashCode,,0
ConnectApi,UserOauthInfo,toString,,0
ConnectApi,UserPage,clone,,0
ConnectApi,UserPage,equals,Object,6
ConnectApi,UserPage,getBuildVersion,,0
ConnectApi,UserPage,hashCode,,0
ConnectApi,UserPage,toString,,0
ConnectApi,UserProfile,clone,,0
ConnectApi,UserProfile,equals,Object,6
ConnectApi,UserProfile,getBuildVersion,,0
ConnectApi,UserProfile,hashCode,,0
ConnectApi,UserProfile,toString,,0
ConnectApi,UserProfiles,clone,,0
ConnectApi,UserProfiles,deleteBannerPhoto,String:String,13
ConnectApi,UserProfiles,deletePhoto,String:String,13
ConnectApi,UserProfiles,getBannerPhoto,String:String,13
ConnectApi,UserProfiles,getPhoto,String:String,13
ConnectApi,UserProfiles,getUserProfile,String:String,13
ConnectApi,UserProfiles,setBannerPhoto,String:String:ConnectApi.BinaryInput,36
ConnectApi,UserProfiles,setBannerPhoto,String:String:String:Integer,28
ConnectApi,UserProfiles,setBannerPhotoWithAttributes,String:String:ConnectApi.BannerPhotoInput,41
ConnectApi,UserProfiles,setBannerPhotoWithAttributes,String:String:ConnectApi.BannerPhotoInput:ConnectApi.BinaryInput,64
ConnectApi,UserProfiles,setPhoto,String:String:ConnectApi.BinaryInput,36
ConnectApi,UserProfiles,setPhoto,String:String:String:Integer,28
ConnectApi,UserProfiles,setPhotoWithAttributes,String:String:ConnectApi.PhotoInput,35
ConnectApi,UserProfiles,setPhotoWithAttributes,String:String:ConnectApi.PhotoInput:ConnectApi.BinaryInput,58
ConnectApi,UserProfileTab,clone,,0
ConnectApi,UserProfileTab,equals,Object,6
ConnectApi,UserProfileTab,getBuildVersion,,0
ConnectApi,UserProfileTab,hashCode,,0
ConnectApi,UserProfileTab,toString,,0
ConnectApi,UserProfileTabType,equals,Object,6
ConnectApi,UserProfileTabType,hashCode,,0
ConnectApi,UserProfileTabType,ordinal,,0
ConnectApi,UserProfileTabType,values,,0
ConnectApi,UserReferencePage,clone,,0
ConnectApi,UserReferencePage,equals,Object,6
ConnectApi,UserReferencePage,getBuildVersion,,0
ConnectApi,UserReferencePage,hashCode,,0
ConnectApi,UserReferencePage,toString,,0
ConnectApi,UserSettings,clone,,0
ConnectApi,UserSettings,equals,Object,6
ConnectApi,UserSettings,getBuildVersion,,0
ConnectApi,UserSettings,hashCode,,0
ConnectApi,UserSettings,toString,,0
ConnectApi,UserSummary,clone,,0
ConnectApi,UserSummary,equals,Object,6
ConnectApi,UserSummary,getBuildVersion,,0
ConnectApi,UserSummary,hashCode,,0
ConnectApi,UserSummary,toString,,0
ConnectApi,UserType,equals,Object,6
ConnectApi,UserType,hashCode,,0
ConnectApi,UserType,ordinal,,0
ConnectApi,UserType,values,,0
ConnectApi,VerifiedCapability,clone,,0
ConnectApi,VerifiedCapability,equals,Object,6
ConnectApi,VerifiedCapability,getBuildVersion,,0
ConnectApi,VerifiedCapability,hashCode,,0
ConnectApi,VerifiedCapability,toString,,0
ConnectApi,VerifiedCapabilityInput,clone,,0
ConnectApi,VerifiedCapabilityInput,equals,Object,6
ConnectApi,VerifiedCapabilityInput,hashCode,,0
ConnectApi,VerifiedCapabilityInput,toString,,0
ConnectApi,Vote,clone,,0
ConnectApi,Vote,equals,Object,6
ConnectApi,Vote,getBuildVersion,,0
ConnectApi,Vote,hashCode,,0
ConnectApi,Vote,toString,,0
ConnectApi,VotePage,clone,,0
ConnectApi,VotePage,equals,Object,6
ConnectApi,VotePage,getBuildVersion,,0
ConnectApi,VotePage,hashCode,,0
ConnectApi,VotePage,toString,,0
ConnectApi,Wave,clone,,0
ConnectApi,Wave,executeQuery,String,6
ConnectApi,Wave,executeQuery,String:String,13
ConnectApi,Wave,executeQueryByInputRep,ConnectApi.SaqlQueryInput,25
ConnectApi,Wave,executeQueryByName,String,6
ConnectApi,Wave,executeQueryByName,String:String,13
ConnectApi,WorkflowProcessStatus,equals,Object,6
ConnectApi,WorkflowProcessStatus,hashCode,,0
ConnectApi,WorkflowProcessStatus,ordinal,,0
ConnectApi,WorkflowProcessStatus,values,,0
ConnectApi,WorkspacePermission,clone,,0
ConnectApi,WorkspacePermission,equals,Object,6
ConnectApi,WorkspacePermission,getBuildVersion,,0
ConnectApi,WorkspacePermission,hashCode,,0
ConnectApi,WorkspacePermission,toString,,0
ConnectApi,Zone,clone,,0
ConnectApi,Zone,equals,Object,6
ConnectApi,Zone,getBuildVersion,,0
ConnectApi,Zone,hashCode,,0
ConnectApi,Zone,toString,,0
ConnectApi,ZonePage,clone,,0
ConnectApi,ZonePage,equals,Object,6
ConnectApi,ZonePage,getBuildVersion,,0
ConnectApi,ZonePage,hashCode,,0
ConnectApi,ZonePage,toString,,0
ConnectApi,Zones,clone,,0
ConnectApi,Zones,getZone,String:String,13
ConnectApi,Zones,getZones,String,6
ConnectApi,Zones,getZones,String:Integer:Integer,22
ConnectApi,Zones,searchInZone,String:String:String:ConnectApi.ZoneSearchResultType,52
ConnectApi,Zones,searchInZone,String:String:String:ConnectApi.ZoneSearchResultType:String,59
ConnectApi,Zones,searchInZone,String:String:String:ConnectApi.ZoneSearchResultType:String:Integer,67
ConnectApi,Zones,setTestSearchInZone,String:String:String:ConnectApi.ZoneSearchResultType:ConnectApi.ZoneSearchPage,78
ConnectApi,Zones,setTestSearchInZone,String:String:String:ConnectApi.ZoneSearchResultType:String:ConnectApi.ZoneSearchPage,85
ConnectApi,Zones,setTestSearchInZone,String:String:String:ConnectApi.ZoneSearchResultType:String:Integer:ConnectApi.ZoneSearchPage,93
ConnectApi,ZoneSearchPage,clone,,0
ConnectApi,ZoneSearchPage,equals,Object,6
ConnectApi,ZoneSearchPage,getBuildVersion,,0
ConnectApi,ZoneSearchPage,hashCode,,0
ConnectApi,ZoneSearchPage,toString,,0
ConnectApi,ZoneSearchResult,clone,,0
ConnectApi,ZoneSearchResult,equals,Object,6
ConnectApi,ZoneSearchResult,getBuildVersion,,0
ConnectApi,ZoneSearchResult,hashCode,,0
ConnectApi,ZoneSearchResult,toString,,0
ConnectApi,ZoneSearchResultType,equals,Object,6
ConnectApi,ZoneSearchResultType,hashCode,,0
ConnectApi,ZoneSearchResultType,ordinal,,0
ConnectApi,ZoneSearchResultType,values,,0
ConnectApi,ZoneShowIn,equals,Object,6
ConnectApi,ZoneShowIn,hashCode,,0
ConnectApi,ZoneShowIn,ordinal,,0
ConnectApi,ZoneShowIn,values,,0
Database,AssignmentRuleHeader,clone,,0
Database,Batchable,execute,Database.BatchableContext:List<ANY>,35
Database,Batchable,finish,Database.BatchableContext,25
Database,Batchable,start,Database.BatchableContext,25
Database,BatchableContext,getChildJobId,,0
Database,BatchableContext,getJobId,,0
Database,BatchableContextImpl,clone,,0
Database,BatchableContextImpl,getChildJobId,,0
Database,BatchableContextImpl,getJobId,,0
Database,DeletedRecord,getDeletedDate,,0
Database,DeletedRecord,getId,,0
Database,DeleteResult,getErrors,,0
Database,DeleteResult,getId,,0
Database,DeleteResult,isSuccess,,0
Database,DMLOptions,clone,,0
Database,DuplicateError,getDuplicateResult,,0
Database,DuplicateError,getFields,,0
Database,DuplicateError,getMessage,,0
Database,DuplicateError,getStatusCode,,0
Database,DuplicateRuleHeader,clone,,0
Database,EmailHeader,clone,,0
Database,EmptyRecycleBinResult,getErrors,,0
Database,EmptyRecycleBinResult,getId,,0
Database,EmptyRecycleBinResult,isSuccess,,0
Database,Error,getFields,,0
Database,Error,getMessage,,0
Database,Error,getStatusCode,,0
Database,GetDeletedResult,getDeletedRecords,,0
Database,GetDeletedResult,getEarliestDateAvailable,,0
Database,GetDeletedResult,getLatestDateCovered,,0
Database,GetUpdatedResult,getIds,,0
Database,GetUpdatedResult,getLatestDateCovered,,0
Database,LeadConvert,getAccountId,,0
Database,LeadConvert,getAccountRecord,,0
Database,LeadConvert,getBypassAccountDedupeCheck,,0
Database,LeadConvert,getBypassContactDedupeCheck,,0
Database,LeadConvert,getContactId,,0
Database,LeadConvert,getContactRecord,,0
Database,LeadConvert,getConvertedStatus,,0
Database,LeadConvert,getLeadId,,0
Database,LeadConvert,getOpportunityId,,0
Database,LeadConvert,getOpportunityName,,0
Database,LeadConvert,getOpportunityRecord,,0
Database,LeadConvert,getOwnerId,,0
Database,LeadConvert,isDoNotCreateOpportunity,,0
Database,LeadConvert,isOverwriteLeadSource,,0
Database,LeadConvert,isSendNotificationEmail,,0
Database,LeadConvert,setAccountId,Id,2
Database,LeadConvert,setAccountRecord,SObject,7
Database,LeadConvert,setBypassAccountDedupeCheck,Boolean,7
Database,LeadConvert,setBypassContactDedupeCheck,Boolean,7
Database,LeadConvert,setContactId,Id,2
Database,LeadConvert,setContactRecord,SObject,7
Database,LeadConvert,setConvertedStatus,String,6
Database,LeadConvert,setDoNotCreateOpportunity,Boolean,7
Database,LeadConvert,setLeadId,Id,2
Database,LeadConvert,setOpportunityId,Id,2
Database,LeadConvert,setOpportunityName,String,6
Database,LeadConvert,setOpportunityRecord,SObject,7
Database,LeadConvert,setOverwriteLeadSource,Boolean,7
Database,LeadConvert,setOwnerId,Id,2
Database,LeadConvert,setSendNotificationEmail,Boolean,7
Database,LeadConvertResult,getAccountId,,0
Database,LeadConvertResult,getContactId,,0
Database,LeadConvertResult,getErrors,,0
Database,LeadConvertResult,getLeadId,,0
Database,LeadConvertResult,getOpportunityId,,0
Database,LeadConvertResult,isSuccess,,0
Database,MergeRequest,getAdditionalInformationMap,,0
Database,MergeRequest,getMasterRecord,,0
Database,MergeRequest,getRecordToMergeIds,,0
Database,MergeRequest,setAdditionalInformationMap,List<Datacloud.AdditionalInformationMap>,40
Database,MergeRequest,setMasterRecord,SObject,7
Database,MergeRequest,setRecordToMergeIds,List<String>,12
Database,MergeResult,getErrors,,0
Database,MergeResult,getId,,0
Database,MergeResult,getMergedRecordIds,,0
Database,MergeResult,getUpdatedRelatedIds,,0
Database,MergeResult,isSuccess,,0
Database,QueryLocator,getQuery,,0
Database,QueryLocator,iterator,,0
Database,QueryLocator,querymore,Integer,7
Database,QueryLocatorChunkIterator,clone,,0
Database,QueryLocatorChunkIterator,hasNext,,0
Database,QueryLocatorChunkIterator,next,,0
Database,QueryLocatorIterator,clone,,0
Database,QueryLocatorIterator,hasNext,,0
Database,QueryLocatorIterator,next,,0
Database,SaveResult,getErrors,,0
Database,SaveResult,getId,,0
Database,SaveResult,isSuccess,,0
Database,UndeleteResult,getErrors,,0
Database,UndeleteResult,getId,,0
Database,UndeleteResult,isSuccess,,0
Database,UpsertResult,getErrors,,0
Database,UpsertResult,getId,,0
Database,UpsertResult,isCreated,,0
Database,UpsertResult,isSuccess,,0
Datacloud,AdditionalInformationMap,getName,,0
Datacloud,AdditionalInformationMap,getValue,,0
Datacloud,DuplicateResult,getDuplicateRule,,0
Datacloud,DuplicateResult,getDuplicateRuleEntityType,,0
Datacloud,DuplicateResult,getErrorMessage,,0
Datacloud,DuplicateResult,getMatchResults,,0
Datacloud,DuplicateResult,isAllowSave,,0
Datacloud,FieldDiff,getDifference,,0
Datacloud,FieldDiff,getName,,0
Datacloud,FieldDifferenceType,getName,,0
Datacloud,FindDuplicates,clone,,0
Datacloud,FindDuplicates,findDuplicates,List<SObject>,13
Datacloud,FindDuplicatesByIds,clone,,0
Datacloud,FindDuplicatesByIds,findDuplicatesByIds,List<Id>,8
Datacloud,FindDuplicatesResult,getDuplicateResults,,0
Datacloud,FindDuplicatesResult,getErrors,,0
Datacloud,FindDuplicatesResult,isSuccess,,0
Datacloud,MatchRecord,getAdditionalInformation,,0
Datacloud,MatchRecord,getFieldDiffs,,0
Datacloud,MatchRecord,getMatchConfidence,,0
Datacloud,MatchRecord,getRecord,,0
Datacloud,MatchResult,getEntityType,,0
Datacloud,MatchResult,getErrors,,0
Datacloud,MatchResult,getMatchEngine,,0
Datacloud,MatchResult,getMatchRecords,,0
Datacloud,MatchResult,getRule,,0
Datacloud,MatchResult,getSize,,0
Datacloud,MatchResult,isSuccess,,0
DataProtection,DbBackupPortalConnector,clone,,0
DataProtection,DbBackupPortalConnector,getInstanceList,List<String>,12
DataProtection,DbBackupPortalConnector,getRmanStats,List<String>:String:Long,24
DataProtection,DbBackupPortalConnector,getRmanStats,List<String>:String:Long:String,31
dom,Document,createRootElement,String:String:String,20
dom,Document,getRootElement,,0
dom,Document,load,String,6
dom,Document,toXmlString,,0
dom,XmlNode,addChildElement,String:String:String,20
dom,XmlNode,addCommentNode,String,6
dom,XmlNode,addTextNode,String,6
dom,XmlNode,getAttribute,String:String,13
dom,XmlNode,getAttributeCount,,0
dom,XmlNode,getAttributeKeyAt,Integer,7
dom,XmlNode,getAttributeKeyNsAt,Integer,7
dom,XmlNode,getAttributeValue,String:String,13
dom,XmlNode,getAttributeValueNs,String:String,13
dom,XmlNode,getChildElement,String:String,13
dom,XmlNode,getChildElements,,0
dom,XmlNode,getChildren,,0
dom,XmlNode,getName,,0
dom,XmlNode,getNamespace,,0
dom,XmlNode,getNamespaceFor,String,6
dom,XmlNode,getNodeType,,0
dom,XmlNode,getParent,,0
dom,XmlNode,getPrefixFor,String,6
dom,XmlNode,getText,,0
dom,XmlNode,insertBefore,ANY:ANY,7
dom,XmlNode,removeAttribute,String:String,13
dom,XmlNode,removeChild,ANY,3
dom,XmlNode,setAttribute,String:String,13
dom,XmlNode,setAttributeNs,String:String:String:String,27
dom,XmlNode,setNamespace,String:String,13
dom,XmlNodeType,equals,Object,6
dom,XmlNodeType,hashCode,,0
dom,XmlNodeType,ordinal,,0
dom,XmlNodeType,values,,0
eventbus,ChangeEventHeader,getChangeOrigin,,0
eventbus,ChangeEventHeader,getChangeType,,0
eventbus,ChangeEventHeader,getCommitNumber,,0
eventbus,ChangeEventHeader,getCommitTimestamp,,0
eventbus,ChangeEventHeader,getCommitUser,,0
eventbus,ChangeEventHeader,getDiffFields,,0
eventbus,ChangeEventHeader,getEntityName,,0
eventbus,ChangeEventHeader,getNulledFields,,0
eventbus,ChangeEventHeader,getRecordIds,,0
eventbus,ChangeEventHeader,getSequenceNumber,,0
eventbus,ChangeEventHeader,getTransactionKey,,0
eventbus,ChangeEventHeader,isTransactionEnd,,0
eventbus,ChangeEventHeader,setChangeOrigin,String,6
eventbus,ChangeEventHeader,setChangeType,String,6
eventbus,ChangeEventHeader,setCommitNumber,Long,4
eventbus,ChangeEventHeader,setCommitTimestamp,Long,4
eventbus,ChangeEventHeader,setCommitUser,String,6
eventbus,ChangeEventHeader,setDiffFields,List<String>,12
eventbus,ChangeEventHeader,setEntityName,String,6
eventbus,ChangeEventHeader,setNulledFields,List<String>,12
eventbus,ChangeEventHeader,setRecordIds,List<String>,12
eventbus,ChangeEventHeader,setSequenceNumber,Integer,7
eventbus,ChangeEventHeader,setTransactionKey,String,6
eventbus,RetryableException,clone,,0
eventbus,RetryableException,getTypeName,,0
eventbus,TestBroker,clone,,0
eventbus,TestBroker,deliver,,0
eventbus,TriggerContext,clone,,0
eventbus,TriggerContext,currentContext,,0
Flow,Interview,clone,,0
Flow,Interview,createInterview,String:Map<String.ANY>,22
Flow,Interview,createInterview,String:String:Map<String.ANY>,29
Flow,Interview,getVariableValue,String,6
Flow,Interview,start,,0
hammer,IsvHammerBtTriggerController,clone,,0
hammer,IsvHammerPilotController,clone,,0
hammer,IsvHammerRequestDetailsController,clone,,0
KbManagement,PublishingService,archiveOnlineArticle,String:Datetime,15
KbManagement,PublishingService,assignDraftArticleTask,String:String:String:Datetime:Boolean,37
KbManagement,PublishingService,assignDraftTranslationTask,String:String:String:Datetime:Boolean,37
KbManagement,PublishingService,cancelScheduledArchivingOfArticle,String,6
